YEAR,DATE,SITE,GROUP,TREATMENT,ID,FLUX PLOT ID,VEGETATION TYPE,PLOT SIZE,SPECIES,FUNCTIONAL TYPE,TISSUE,LEAF AREA ,DRY BIOMASS kg ,DRY BIOMASS g,SLA ,%C,%N,CARBON,NITROGEN ,C:N RATIO,C/LA ,C/LM,N/LA ,N/LM ,comments,,
2005,21-Jun,Abisko,Stepps,Control,X4,n/a,Salix,26cm circle,VAC ULI,D,ALL,0.00131,0.00007,0.069,19.012,48.967,2.600,0.034,0.002,18.832,25.757,489.673,1.368,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X4,n/a,Salix,26cm circle,CAR SPP,S,ALL,0.00104,0.00009,0.088,11.841,44.638,2.341,0.039,0.002,19.068,37.698,446.380,1.977,23.410,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,SAL PUL,D,ALL,0.04099,0.00276,2.762,14.844,49.052,3.676,1.355,0.102,13.344,33.046,490.520,2.476,36.760,,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,LYC SPP,P,ALL,0.01723,0.00128,1.275,13.507,47.611,0.971,0.607,0.012,49.058,35.249,476.110,0.719,9.705,,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,EMP NIG,E,ALL,0.01412,0.00298,2.984,4.732,51.683,1.148,1.542,0.034,45.020,109.232,516.830,2.426,11.480,,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,VAC VIT,E,ALL,0.00813,0.00123,1.226,6.629,49.854,0.899,0.611,0.011,55.455,75.210,498.540,1.356,8.990,,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,VAC ULI,D,ALL,0.00223,0.00007,0.071,31.530,48.967,2.600,0.035,0.002,18.832,15.531,489.673,0.825,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,RUB CHA,F,ALL,0.00184,0.00011,0.110,16.652,45.494,2.854,0.050,0.003,15.940,27.321,454.935,1.714,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X5,n/a,Salix,26cm circle,EQU SPP,P,ALL,0.00115,0.00006,0.055,20.814,41.275,3.798,0.023,0.002,10.868,19.831,412.750,1.825,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,SAL PUL,D,ALL,0.05908,0.00415,4.149,14.240,48.495,3.018,2.012,0.125,16.069,34.056,484.950,2.119,30.180,,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,EMP NIG,E,ALL,0.01575,0.00348,3.481,4.525,52.942,0.929,1.843,0.032,56.988,117.004,529.420,2.053,9.290,,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,VAC ULI,D,ALL,0.01081,0.00047,0.467,23.171,49.235,3.707,0.230,0.017,13.282,21.248,492.350,1.600,37.070,,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,CAR SPP,S,ALL,0.00953,0.00063,0.635,15.021,44.629,2.311,0.283,0.015,19.312,29.711,446.290,1.538,23.110,,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,VAC VIT,E,ALL,0.00667,0.00097,0.974,6.844,49.502,0.880,0.482,0.009,56.253,72.335,495.022,1.286,8.800,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,BET NAN,D,ALL,0.00303,0.00018,0.180,16.802,48.934,3.368,0.088,0.006,14.529,29.125,489.339,2.005,33.681,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,EQU SPP,P,ALL,0.00052,0.00002,0.017,30.000,41.275,3.798,0.007,0.001,10.868,13.758,412.750,1.266,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,21-Jun,Abisko,Stepps,Control,X6,n/a,Salix,26cm circle,PED SPP,F,ALL,0.00045,0.00002,0.017,26.647,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,EMP NIG,E,ALL,0.02111,0.00455,4.552,4.637,51.861,0.993,2.360,0.045,52.227,111.831,518.610,2.141,9.930,,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,BET NAN,D,ALL,0.01516,0.00094,0.944,16.056,48.660,2.494,0.459,0.024,19.511,30.307,486.600,1.553,24.940,,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,GRAMMINOID,GRM,ALL,0.01497,0.00194,1.937,7.730,44.108,2.043,0.854,0.040,21.590,57.060,441.080,2.643,20.430,,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,SAL PUL,D,ALL,0.00900,0.00078,0.780,11.538,48.211,2.483,0.376,0.019,19.416,41.785,482.110,2.152,24.830,,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,AND POL,E,ALL,0.00456,0.00074,0.736,6.204,49.830,1.210,0.367,0.009,41.174,80.320,498.303,1.951,12.103,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,VAC ULI,D,ALL,0.00317,0.00016,0.160,19.818,48.967,2.600,0.078,0.004,18.832,24.708,489.673,1.312,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,EQU SPP,P,ALL,0.00119,0.00008,0.078,15.275,41.275,3.798,0.032,0.003,10.868,27.021,412.750,2.486,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,VAC MIC,D,ALL,0.00077,0.00010,0.102,7.581,46.590,1.157,0.048,0.001,40.268,61.458,465.900,1.526,11.570,,,
2005,22-Jun,Abisko,Stepps,Control,A1,n/a,Sedge,26cm circle,POL VIV,F,ALL,0.00020,0.00002,0.018,10.989,46.554,3.867,0.008,0.001,12.039,42.364,465.540,3.519,38.670,,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,BET NAN,D,ALL,0.03357,0.00215,2.155,15.577,47.614,4.033,1.026,0.087,11.806,30.567,476.140,2.589,40.330,,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,SAL PUL,D,ALL,0.02058,0.00139,1.394,14.760,49.169,4.054,0.686,0.057,12.129,33.311,491.690,2.747,40.540,,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,VAC VIT,E,ALL,0.01595,0.00232,2.319,6.879,49.505,0.949,1.148,0.022,52.165,71.964,495.050,1.380,9.490,,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,EMP NIG,E,ALL,0.00924,0.00174,1.742,5.301,52.582,1.126,0.916,0.020,46.698,99.187,525.820,2.124,11.260,,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,RUB CHA,F,ALL,0.00118,0.00007,0.072,16.398,45.494,2.854,0.033,0.002,15.940,27.744,454.935,1.740,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,CAR SPP,S,ALL,0.00073,0.00005,0.051,14.133,44.638,2.341,0.023,0.001,19.068,31.585,446.380,1.656,23.410,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,LYC SPP,P,ALL,0.00029,0.00002,0.023,12.652,47.611,0.971,0.011,0.000,49.058,37.631,476.110,0.767,9.705,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,UNK FORB,F,ALL,0.00020,0.00002,0.022,9.091,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2005,22-Jun,Abisko,Stepps,Control,B4,n/a,Betula,26cm circle,VAC ULI,D,ALL,0.00018,0.00001,0.008,22.658,48.967,2.600,0.004,0.000,18.832,21.611,489.673,1.148,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,BET NAN,D,ALL,0.05026,0.00266,2.664,18.867,48.922,4.293,1.303,0.114,11.396,25.930,489.220,2.275,42.930,,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,EMP NIG,E,ALL,0.00436,0.00059,0.589,7.399,51.735,1.133,0.305,0.007,45.662,69.921,517.350,1.531,11.330,,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,VAC VIT,E,ALL,0.00416,0.00054,0.540,7.696,48.482,0.878,0.262,0.005,55.219,62.994,484.820,1.141,8.780,,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,VAC ULI,D,ALL,0.00292,0.00012,0.124,23.633,48.967,2.600,0.061,0.003,18.832,20.720,489.673,1.100,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,UNK FORB,F,ALL,0.00131,0.00006,0.058,22.419,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2005,22-Jun,Abisko,Stepps,Control,B5,n/a,Betula,26cm circle,RUB CHA,F,ALL,0.00059,0.00003,0.032,18.734,45.494,2.854,0.014,0.001,15.940,24.284,454.935,1.523,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,BET NAN,D,ALL,0.03459,0.00192,1.925,17.974,48.760,3.575,0.938,0.069,13.639,27.128,487.600,1.989,35.750,,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,EMP NIG,E,ALL,0.02055,0.00479,4.793,4.288,52.571,0.831,2.520,0.040,63.262,122.609,525.710,1.938,8.310,,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,VAC VIT,E,ALL,0.00822,0.00108,1.077,7.640,49.903,0.843,0.537,0.009,59.197,65.322,499.030,1.103,8.430,,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,VAC ULI,D,ALL,0.00228,0.00008,0.078,29.382,48.967,2.600,0.038,0.002,18.832,16.666,489.673,0.885,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,AND POL,E,ALL,0.00195,0.00022,0.223,8.742,49.830,1.210,0.111,0.003,41.174,57.004,498.303,1.384,12.103,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,PED SPP,F,ALL,0.00116,0.00004,0.045,25.893,,,,,,,,,,No C or N estimate available: insignificant contribution to total C & N of harvest ,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,SAL PUL,D,ALL,0.00113,0.00006,0.058,19.384,48.727,3.356,0.028,0.002,14.522,25.139,487.274,1.731,33.555,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,CAR SPP,S,ALL,0.00112,0.00007,0.075,14.887,44.638,2.341,0.033,0.002,19.068,29.986,446.380,1.573,23.410,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,LYC SPP,P,ALL,0.00055,0.00005,0.045,12.097,47.611,0.971,0.022,0.000,49.058,39.357,476.110,0.802,9.705,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,EQU SPP,P,ALL,0.00033,0.00005,0.049,6.700,41.275,3.798,0.020,0.002,10.868,61.601,412.750,5.668,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,B6,n/a,Betula,26cm circle,RUB CHA,F,ALL,0.00009,0.00000,0.005,19.565,45.494,2.854,0.002,0.000,15.940,23.252,454.935,1.459,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,EMP NIG,E,ALL,0.03476,0.00822,8.222,4.228,52.283,0.975,4.299,0.080,53.624,123.666,522.830,2.306,9.750,,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,VAC ULI,D,ALL,0.01159,0.00065,0.648,17.897,48.580,2.414,0.315,0.016,20.124,27.145,485.800,1.349,24.140,,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,SAL PUL,D,ALL,0.00826,0.00068,0.684,12.080,48.716,2.981,0.333,0.020,16.342,40.326,487.160,2.468,29.810,,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,AND POL,E,ALL,0.00225,0.00041,0.407,5.540,49.830,1.210,0.203,0.005,41.174,89.951,498.303,2.185,12.103,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,VAC VIT,E,ALL,0.00147,0.00020,0.203,7.239,49.502,0.880,0.100,0.002,56.253,68.386,495.022,1.216,8.800,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,RUB CHA,F,ALL,0.00069,0.00009,0.086,7.975,45.494,2.854,0.039,0.002,15.940,57.048,454.935,3.579,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H4,n/a,Heath,26cm circle,GRAMMINOID,GRM,ALL,0.00051,0.00006,0.059,8.629,44.558,2.195,0.026,0.001,20.303,51.635,445.580,2.543,21.947,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,EMP NIG,E,ALL,0.05057,0.01156,11.562,4.373,52.013,0.866,6.014,0.100,60.061,118.929,520.130,1.980,8.660,,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,VAC ULI,D,ALL,0.01269,0.00060,0.601,21.118,48.350,2.375,0.291,0.014,20.358,22.895,483.500,1.125,23.750,,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,BET NAN,D,ALL,0.00959,0.00054,0.543,17.656,49.321,2.949,0.268,0.016,16.725,27.935,493.210,1.670,29.490,,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,RUB CHA,F,ALL,0.00099,0.00007,0.067,14.805,45.494,2.854,0.030,0.002,15.940,30.728,454.935,1.928,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,AND POL,E,ALL,0.00087,0.00012,0.118,7.372,49.830,1.210,0.059,0.001,41.174,67.590,498.303,1.642,12.103,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H5,n/a,Heath,26cm circle,EQU SPP,P,ALL,0.00055,0.00005,0.052,10.696,41.275,3.798,0.021,0.002,10.868,38.588,412.750,3.551,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H6,n/a,Heath,26cm circle,EMP NIG,E,ALL,0.05419,0.01315,13.154,4.119,52.470,0.868,6.902,0.114,60.449,127.370,524.700,2.107,8.680,,,
2005,22-Jun,Abisko,Stepps,Control,H6,n/a,Heath,26cm circle,RUB CHA,F,ALL,0.00201,0.00019,0.188,10.741,45.494,2.854,0.085,0.005,15.940,42.354,454.935,2.657,28.540,,,
2005,22-Jun,Abisko,Stepps,Control,H6,n/a,Heath,26cm circle,VAC ULI,D,ALL,0.00114,0.00006,0.061,18.611,48.798,2.086,0.030,0.001,23.393,26.220,487.980,1.121,20.860,,,
2005,22-Jun,Abisko,Stepps,Control,H6,n/a,Heath,26cm circle,VAC VIT,E,ALL,0.00055,0.00009,0.086,6.399,49.502,0.880,0.042,0.001,56.253,77.364,495.022,1.375,8.800,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,H6,n/a,Heath,26cm circle,EQU SPP,P,ALL,0.00032,0.00004,0.035,9.037,41.275,3.798,0.015,0.001,10.868,45.674,412.750,4.203,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,CAR SPP,S,ALL,0.03780,0.00271,2.714,13.927,44.319,2.467,1.203,0.067,17.965,31.822,443.190,1.771,24.670,,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,EMP NIG,E,ALL,0.02278,0.00433,4.325,5.267,50.795,1.326,2.197,0.057,38.307,96.447,507.950,2.518,13.260,,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,AND POL,E,ALL,0.01150,0.00165,1.655,6.947,49.909,1.621,0.826,0.027,30.789,71.838,499.090,2.333,16.210,,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,VAC ULI,D,ALL,0.00291,0.00019,0.189,15.435,48.967,2.600,0.092,0.005,18.832,31.725,489.673,1.685,26.002,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,VAC MIC,D,ALL,0.00235,0.00031,0.309,7.595,46.590,1.157,0.144,0.004,40.268,61.346,465.900,1.523,11.570,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,BET NAN,D,ALL,0.00103,0.00006,0.055,18.644,48.934,3.368,0.027,0.002,14.529,26.247,489.339,1.807,33.681,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,S9,n/a,Sedge,26cm circle,RUB CHA,F,ALL,0.00045,0.00006,0.056,8.090,45.494,2.854,0.025,0.002,15.940,56.234,454.935,3.528,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,SAL PUL,D,ALL,0.04242,0.00347,3.467,12.237,49.713,3.418,1.723,0.118,14.544,40.625,497.130,2.793,34.180,,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,EMP NIG,E,ALL,0.02297,0.00547,5.474,4.196,50.895,0.845,2.786,0.046,60.231,121.298,508.950,2.014,8.450,,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,VAC ULI,D,ALL,0.01155,0.00066,0.665,17.383,49.440,2.342,0.329,0.016,21.110,28.441,494.400,1.347,23.420,,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,AND POL,E,ALL,0.00664,0.00098,0.976,6.804,50.121,1.033,0.489,0.010,48.520,73.668,501.210,1.518,10.330,,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,VAC VIT,E,ALL,0.00349,0.00050,0.499,6.984,49.502,0.880,0.247,0.004,56.253,70.880,495.022,1.260,8.800,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,CAR SPP,S,ALL,0.00277,0.00020,0.200,13.898,44.638,2.341,0.089,0.005,19.068,32.119,446.380,1.684,23.410,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X7,n/a,Salix,26cm circle,EQU SPP,P,ALL,0.00074,0.00006,0.062,11.893,41.275,3.798,0.026,0.002,10.868,34.705,412.750,3.193,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,SAL PUL,D,ALL,0.03081,0.00284,2.837,10.860,48.023,3.699,1.362,0.105,12.983,44.220,480.230,3.406,36.990,,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,EMP NIG,E,ALL,0.02706,0.00647,6.473,4.180,52.624,0.978,3.406,0.063,53.808,125.881,526.240,2.339,9.780,,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,VAC ULI,D,ALL,0.01079,0.00066,0.655,16.466,48.896,2.289,0.320,0.015,21.361,29.695,488.960,1.390,22.890,,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,VAC VIT,E,ALL,0.00244,0.00041,0.411,5.936,49.502,0.880,0.204,0.004,56.253,83.396,495.022,1.483,8.800,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,AND POL,E,ALL,0.00181,0.00031,0.305,5.919,49.830,1.210,0.152,0.004,41.174,84.182,498.303,2.045,12.103,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,GRAMMINOID,GRM,ALL,0.00169,0.00014,0.142,11.911,44.558,2.195,0.063,0.003,20.303,37.409,445.580,1.843,21.947,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,EQU SPP,P,ALL,0.00027,0.00002,0.023,11.502,41.275,3.798,0.010,0.001,10.868,35.885,412.750,3.302,37.980,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,22-Jun,Abisko,Stepps,Control,X8,n/a,Salix,26cm circle,RUB CHA,F,ALL,0.00011,0.00001,0.008,13.590,45.494,2.854,0.004,0.000,15.940,33.476,454.935,2.100,28.540,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,11-Aug,Abisko,Stepps,Control,1,S1,Sedge,26cm circle,EMP NIG,E,ALL,0.01319,0.00218,2.185,6.038,51.855,0.823,1.133,0.018,63.045,85.876,518.545,1.362,8.225,,,
2005,11-Aug,Abisko,Stepps,Control,1,S1,Sedge,26cm circle,CAR SPP,S,ALL,0.01121,0.00097,0.967,11.586,43.467,1.626,0.420,0.016,26.732,37.517,434.670,1.403,16.260,carex spp #1,,
2005,11-Aug,Abisko,Stepps,Control,1,S1,Sedge,26cm circle,CAR SPP,S,ALL,0.00714,0.00202,2.023,3.530,43.939,1.649,0.889,0.033,26.647,124.488,439.387,4.672,16.489,carex spp #2,,
